2015-01-14 01:39:52 - infiSTAR.de AdminLog | 2h 22min | Ludacris Terrain Normal   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 01:39:58 - infiSTAR.de AdminLog | 2h 22min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 10:19:01 - infiSTAR.de AdminLog | 0h 15min | Gandalf (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 10:24:46 - infiSTAR.de AdminLog | 0h 21min | Gandalf - 1 Step Building - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 10:29:22 - infiSTAR.de AdminLog | 0h 25min | Gandalf - No OverBurdened - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 10:29:24 - infiSTAR.de AdminLog | 0h 25min | Gandalf - No Build Limit - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 10:41:10 - infiSTAR.de AdminLog | 0h 37min | Gandalf - BOX @037079   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 10:43:52 - infiSTAR.de AdminLog | 0h 40min | Gandalf - EPOCH-BOX @037079   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 11:23:15 - infiSTAR.de AdminLog | 0h 06min | Gandalf - No OverBurdened - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 12:20:42 - infiSTAR.de AdminLog | 1h 04min | Gandalf Moving to Vision   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 12:20:54 - infiSTAR.de AdminLog | 1h 04min | Vision Moved to Gandalf   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 13:10:20 - infiSTAR.de AdminLog | 1h 54min | Gandalf DEADMarker Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 13:12:29 - infiSTAR.de AdminLog | 1h 56min | Gandalf - No OverBurdened - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 13:15:46 - infiSTAR.de AdminLog | 1h 59min | Gandalf - 1 Step Building - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 13:15:55 - infiSTAR.de AdminLog | 1h 59min | Gandalf - No PlotPole - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 13:57:40 - infiSTAR.de AdminLog | 2h 41min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 13:58:07 - infiSTAR.de AdminLog | 2h 41min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 14:33:39 - infiSTAR.de AdminLog | 3h 17min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 14:35:55 - infiSTAR.de AdminLog | 3h 19min | Gandalf - No PlotPole - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 15:08:33 - infiSTAR.de AdminLog | 3h 52min | Gandalf AdminHeal Gandalf   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 15:25:38 - infiSTAR.de AdminLog | 4h 09min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:25:44 - infiSTAR.de AdminLog | 4h 09min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:26:47 - infiSTAR.de AdminLog | 4h 10min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:28:01 - infiSTAR.de AdminLog | 4h 11min | Ludacris GroupIcons Disabled   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:28:06 - infiSTAR.de AdminLog | 4h 11min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:29:06 - infiSTAR.de AdminLog | 4h 12min | Ludacris (76561198053094647) spawned Ural_TK_CIV_EP1 @109111   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:32:01 - infiSTAR.de AdminLog | 4h 15min | Ludacris - BOX @116101   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:41:19 - infiSTAR.de AdminLog | 4h 24min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 15:42:39 - infiSTAR.de AdminLog | 4h 26min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 16:11:21 - infiSTAR.de AdminLog | 4h 55min | Ludacris Terrain Normal   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 16:52:19 - infiSTAR.de AdminLog | 5h 35min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 16:54:15 - infiSTAR.de AdminLog | 5h 37min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:01:37 - infiSTAR.de AdminLog | 5h 45min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:01:42 - infiSTAR.de AdminLog | 5h 45min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:02:08 - infiSTAR.de AdminLog | 5h 45min | Gandalf - No PlotPole - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:03:10 - infiSTAR.de AdminLog | 5h 46min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:03:14 - infiSTAR.de AdminLog | 5h 46min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:08:24 - infiSTAR.de AdminLog | 5h 52min | Gandalf - 1 Step Building - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:13:06 - infiSTAR.de AdminLog | 5h 56min | Gandalf adminammo_recoil ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:13:07 - infiSTAR.de AdminLog | 5h 56min | Gandalf ZedShield Disabled   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:13:07 - infiSTAR.de AdminLog | 5h 56min | Gandalf adminammo_recoil OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:13:08 - infiSTAR.de AdminLog | 5h 56min | Gandalf adminammo_recoil ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:13:09 - infiSTAR.de AdminLog | 5h 56min | Gandalf FastFire ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:14:48 - infiSTAR.de AdminLog | 5h 58min | Gandalf adminammo_recoil OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:14:49 - infiSTAR.de AdminLog | 5h 58min | Gandalf FastFire OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:16:49 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned Gandalf (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:16:51 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned <null> (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:16:52 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned <null> (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:16:53 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned <null> (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:16:55 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned <null> (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:16:57 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned <null> (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:16:57 - infiSTAR.de AdminLog | 6h 00min | Ludacris UnBanned <null> (76561198047667745)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:22:59 - infiSTAR.de AdminLog | 6h 06min | Gandalf adminammo_recoil ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:23:02 - infiSTAR.de AdminLog | 6h 06min | Gandalf FastFire ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:24:30 - infiSTAR.de AdminLog | 6h 08min | Gandalf AdminGiveAmmo Gandalf   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:30:41 - infiSTAR.de AdminLog | 6h 14min | Gandalf GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:34:01 - infiSTAR.de AdminLog | 6h 17min | Gandalf (76561198047667745) deleted 0 objects @037079 - characterID  - objectID:  - objectUID:    |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:34:50 - infiSTAR.de AdminLog | 6h 18min | Gandalf (76561198047667745) deleted 0 objects @037079 - characterID  - objectID:  - objectUID:    |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:36:20 - infiSTAR.de AdminLog | 6h 20min | Gandalf G_o_d ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:36:59 - infiSTAR.de AdminLog | 6h 20min | Gandalf (76561198047667745) deleted StorageShed_DZ @037079 - characterID any - objectID: 0 - objectUID: 377381716286181   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:38:54 - infiSTAR.de AdminLog | 6h 22min | Gandalf - added storage_shed_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:39:05 - infiSTAR.de AdminLog | 6h 22min | Gandalf - 1 Step Building - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:39:05 - infiSTAR.de AdminLog | 6h 22min | Gandalf - No PlotPole - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:39:07 - infiSTAR.de AdminLog | 6h 22min | Gandalf G_o_d OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:39:07 - infiSTAR.de AdminLog | 6h 22min | Gandalf FastFire OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:39:08 - infiSTAR.de AdminLog | 6h 22min | Gandalf adminammo_recoil OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:41:58 - infiSTAR.de AdminLog | 6h 25min | Gandalf (76561198047667745) deleted StorageShed_DZ @037079 - characterID any - objectID: 0 - objectUID: 3773717162883   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:43:35 - infiSTAR.de AdminLog | 6h 27min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:22 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:23 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:24 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:25 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:26 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:27 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:27 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:28 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:29 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:45:30 - infiSTAR.de AdminLog | 6h 29min | Gandalf - added ItemFireBarrel_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:49:28 - infiSTAR.de AdminLog | 6h 33min | Gandalf - added storage_shed_kit to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:50:13 - infiSTAR.de AdminLog | 6h 33min | Gandalf - No OverBurdened - ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 17:54:30 - infiSTAR.de AdminLog | 6h 38min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:54:30 - infiSTAR.de AdminLog | 6h 38min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 17:54:33 - infiSTAR.de AdminLog | 6h 38min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 18:00:10 - infiSTAR.de AdminLog | 6h 43min | Gandalf GroupIcons Disabled   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 18:08:38 - infiSTAR.de AdminLog | 6h 52min | Ludacris (76561198053094647) spawned UH60M_EP1_DZE @156086   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 18:08:57 - infiSTAR.de AdminLog | 6h 52min | Ludacris (76561198053094647) deleted UH60M_EP1_DZE @156086 - characterID any - objectID: 0 - objectUID: 156167164234079   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-14 18:24:01 - infiSTAR.de AdminLog | 7h 07min | Gandalf PlayerMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 19:37:56 - infiSTAR.de AdminLog | 8h 21min | Gandalf - added ItemMap to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 19:38:17 - infiSTAR.de AdminLog | 8h 21min | Gandalf PlayerMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 19:38:27 - infiSTAR.de AdminLog | 8h 22min | Gandalf (unlocked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 19:38:30 - infiSTAR.de AdminLog | 8h 22min | Gandalf (unlocked) VEHICLEMarkers Disabled   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 19:38:33 - infiSTAR.de AdminLog | 8h 22min | Gandalf (unlocked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 19:38:36 - infiSTAR.de AdminLog | 8h 22min | Gandalf (unlocked) VEHICLEMarkers Disabled   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 20:52:08 - infiSTAR.de AdminLog | 9h 35min | Gandalf G_o_d ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 20:54:21 - infiSTAR.de AdminLog | 9h 38min | Gandalf Spectating Xenjix   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 20:55:25 - infiSTAR.de AdminLog | 9h 39min | Gandalf Moving to Xenjix   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 20:57:59 - infiSTAR.de AdminLog | 9h 41min | Gandalf (76561198047667745) hivespawned ArmoredSUV_PMC @[309.193,[4818.8,6085.46,0]]   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 20:58:48 - infiSTAR.de AdminLog | 9h 42min | Gandalf generated Key ItemKeyGreen645 for ArmoredSUV_PMC (CharID 645) @048190   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 22:06:22 - infiSTAR.de AdminLog | 1h 60min | Gandalf (76561198047667745) spawned BAF_Apache_AH1_D @156086   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 22:17:31 - infiSTAR.de AdminLog | 1h 60min | Gandalf - added ItemGoldBar10oz to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-14 22:17:32 - infiSTAR.de AdminLog | 1h 60min | Gandalf - added ItemGoldBar10oz to his inventory   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 15:03:03 - infiSTAR.de AdminLog | 7h 46min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:03:26 - infiSTAR.de AdminLog | 7h 46min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:04:41 - infiSTAR.de AdminLog | 7h 47min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:12:31 - infiSTAR.de AdminLog | 7h 55min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:12:34 - infiSTAR.de AdminLog | 7h 55min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:12:37 - infiSTAR.de AdminLog | 7h 55min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:22:26 - infiSTAR.de AdminLog | 8h 05min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:22:27 - infiSTAR.de AdminLog | 8h 05min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:22:31 - infiSTAR.de AdminLog | 8h 05min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:28:54 - infiSTAR.de AdminLog | 8h 11min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:28:55 - infiSTAR.de AdminLog | 8h 11min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:28:57 - infiSTAR.de AdminLog | 8h 11min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:30:02 - infiSTAR.de AdminLog | 8h 13min | Ludacris Moving to Vision   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:31:00 - infiSTAR.de AdminLog | 8h 14min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:31:01 - infiSTAR.de AdminLog | 8h 14min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:31:04 - infiSTAR.de AdminLog | 8h 14min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:36:16 - infiSTAR.de AdminLog | 8h 19min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:36:18 - infiSTAR.de AdminLog | 8h 19min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:36:20 - infiSTAR.de AdminLog | 8h 19min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:36:47 - infiSTAR.de AdminLog | 8h 19min | Ludacris (76561198053094647) spawned USEC_ch53_E @107108   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:37:03 - infiSTAR.de AdminLog | 8h 20min | Ludacris (76561198053094647) deleted USEC_ch53_E @107108 - characterID any - objectID: 0 - objectUID: 107604142194051   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:38:15 - infiSTAR.de AdminLog | 8h 21min | Ludacris (76561198053094647) spawned A10 @066167   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:39:47 - infiSTAR.de AdminLog | 8h 22min | Ludacris G_o_d ON   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:41:12 - infiSTAR.de AdminLog | 8h 24min | Ludacris G_o_d OFF   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 15:44:12 - infiSTAR.de AdminLog | 8h 27min | Gandalf PlayerMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 15:53:08 - infiSTAR.de AdminLog | 8h 36min | Gandalf AdminRepair SUV_White   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 15:53:08 - infiSTAR.de AdminLog | 8h 36min | Gandalf Repair Gandalf(SUV_White)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 16:10:54 - infiSTAR.de AdminLog | 8h 53min | Ludacris Slaps Cody   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:12:23 - infiSTAR.de AdminLog | 8h 55min | Ludacris Spectating Cody   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:47:59 - infiSTAR.de AdminLog | 9h 31min | Ludacris Spectating Gandalf   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:48:14 - infiSTAR.de AdminLog | 9h 31min | Ludacris joined vehicle of Gandalf   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:48:39 - infiSTAR.de AdminLog | 9h 31min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:48:41 - infiSTAR.de AdminLog | 9h 31min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:48:43 - infiSTAR.de AdminLog | 9h 31min | Ludacris (locked) VEHICLEMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:49:39 - infiSTAR.de AdminLog | 9h 32min | Ludacris Adminkilled Ludacris   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 16:52:51 - infiSTAR.de AdminLog | 9h 35min | Gandalf Adminkilled Vision   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 16:54:39 - infiSTAR.de AdminLog | 9h 37min | Gandalf PlayerMarkers Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 16:57:50 - infiSTAR.de AdminLog | 9h 40min | Gandalf AdminRepair UH60M_EP1_DZE   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 16:57:50 - infiSTAR.de AdminLog | 9h 40min | Gandalf Repair Gandalf(UH60M_EP1_DZE)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 16:58:22 - infiSTAR.de AdminLog | 9h 41min | Gandalf AdminRepair UH60M_EP1_DZE   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 16:58:22 - infiSTAR.de AdminLog | 9h 41min | Gandalf Repair Gandalf(UH60M_EP1_DZE)   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Gandalf(any)
2015-01-15 17:16:57 - infiSTAR.de AdminLog | 9h 59min | Ludacris GroupIcons Activated   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
2015-01-15 17:16:58 - infiSTAR.de AdminLog | 9h 59min | Ludacris Terrain Low   |Instance: 13 - ArmA2OA163125548 - 26122014IAHAT340A | Ludacris(any)
